2024-06-21 12:10:26.698743,0
2024-06-21 12:10:26.849312,10
2024-06-21 12:10:26.950423,0
2024-06-21 12:10:27.117554,0
2024-06-21 12:10:27.347680,2544
2024-06-21 12:10:27.433728,1863
2024-06-21 12:10:27.534906,1117
2024-06-21 12:10:27.702779,1836
2024-06-21 12:10:27.986569,3312
2024-06-21 12:10:28.142614,1215
2024-06-21 12:10:28.194834,912
2024-06-21 12:10:28.345912,372
2024-06-21 12:10:28.731058,0
2024-06-21 12:10:28.793378,0
2024-06-21 12:10:28.877387,0
2024-06-21 12:10:29.129035,0
2024-06-21 12:10:29.367065,0
2024-06-21 12:10:29.406499,0
2024-06-21 12:10:29.533706,0
2024-06-21 12:10:29.588527,0
2024-06-21 12:10:29.656907,0
2024-06-21 12:10:29.778469,0
2024-06-21 12:10:29.955614,0
2024-06-21 12:10:30.203173,919
2024-06-21 12:10:30.297633,464
2024-06-21 12:10:30.389794,2137
2024-06-21 12:10:30.453196,1493
2024-06-21 12:10:30.591015,735
2024-06-21 12:10:30.779957,2672
2024-06-21 12:10:30.896178,1323
2024-06-21 12:10:30.953519,883
2024-06-21 12:10:31.014958,622
2024-06-21 12:10:31.096376,416
2024-06-21 12:10:31.223860,147
2024-06-21 12:10:31.417903,0
2024-06-21 12:10:31.550129,0
2024-06-21 12:10:31.608806,0
2024-06-21 12:10:31.703085,0
2024-06-21 12:10:31.777138,0
2024-06-21 12:10:31.834866,0
2024-06-21 12:10:32.017510,0
2024-06-21 12:10:32.252520,0
2024-06-21 12:10:32.328033,0
2024-06-21 12:10:32.617689,147
2024-06-21 12:10:32.842860,383
2024-06-21 12:10:33.015114,353
2024-06-21 12:10:33.647528,507
2024-06-21 12:10:33.854906,102
2024-06-21 12:10:34.110477,0
2024-06-21 12:10:34.265209,0
2024-06-21 12:10:34.527666,0
2024-06-21 12:10:34.625352,0
2024-06-21 12:10:34.940738,0
2024-06-21 12:10:35.147039,0
2024-06-21 12:10:35.359065,224
2024-06-21 12:10:35.720570,346
2024-06-21 12:10:35.928437,2688
2024-06-21 12:10:35.976528,2944
2024-06-21 12:10:36.035200,2422
2024-06-21 12:10:36.080224,1718
2024-06-21 12:10:36.142791,1210
2024-06-21 12:10:36.250467,655
2024-06-21 12:10:36.333442,398
2024-06-21 12:10:36.415367,227
2024-06-21 12:10:36.509619,99
2024-06-21 12:10:36.596886,6
2024-06-21 12:10:36.702093,0
2024-06-21 12:10:36.962984,0
2024-06-21 12:10:37.011527,0
2024-06-21 12:10:37.315028,1743
2024-06-21 12:10:37.553459,1681
2024-06-21 12:10:37.833102,368
2024-06-21 12:10:38.378151,322
2024-06-21 12:10:38.480599,3197
2024-06-21 12:10:38.758243,2007
2024-06-21 12:10:38.906751,918
2024-06-21 12:10:39.407500,0
2024-06-21 12:10:39.463934,0
2024-06-21 12:10:39.573025,0
2024-06-21 12:10:40.070777,0
2024-06-21 12:10:40.214763,0
2024-06-21 12:10:40.513867,0
2024-06-21 12:10:40.878123,166
2024-06-21 12:10:41.212318,3018
2024-06-21 12:10:41.605516,1872
2024-06-21 12:10:41.721996,848
2024-06-21 12:10:41.798227,589
2024-06-21 12:10:41.905038,272
2024-06-21 12:10:42.668945,1925
2024-06-21 12:10:42.884257,726
2024-06-21 12:10:43.297214,1278
2024-06-21 12:10:43.364328,1616
2024-06-21 12:10:43.449324,2330
2024-06-21 12:10:43.561923,1883
2024-06-21 12:10:43.875969,493
2024-06-21 12:10:44.286894,1648
2024-06-21 12:10:44.498149,1104
2024-06-21 12:10:44.731596,1055
2024-06-21 12:10:44.807048,761
2024-06-21 12:10:44.852749,2419
2024-06-21 12:10:44.925722,1696
2024-06-21 12:10:44.987169,1468
2024-06-21 12:10:45.081006,797
2024-06-21 12:10:45.350910,785
2024-06-21 12:10:45.396073,609
2024-06-21 12:10:45.459156,752
2024-06-21 12:10:45.529771,486
2024-06-21 12:10:45.592252,819
2024-06-21 12:10:45.659494,1305
2024-06-21 12:10:45.960054,1408
2024-06-21 12:10:46.181858,2180
2024-06-21 12:10:46.339539,869
2024-06-21 12:10:46.571961,1073
2024-06-21 12:10:46.767844,2423
2024-06-21 12:10:47.013012,1273
2024-06-21 12:10:47.192810,1607
2024-06-21 12:10:47.371314,2058
2024-06-21 12:10:47.587831,1285
2024-06-21 12:10:47.750678,831
2024-06-21 12:10:47.820016,986
2024-06-21 12:10:48.234306,562
2024-06-21 12:10:48.592065,2224
2024-06-21 12:10:48.672550,1295
2024-06-21 12:10:48.786175,683
2024-06-21 12:10:49.043710,1265
2024-06-21 12:10:49.098011,889
2024-06-21 12:10:49.165540,607
2024-06-21 12:10:49.276365,1056
2024-06-21 12:10:49.331783,836
2024-06-21 12:10:49.382865,1813
2024-06-21 12:10:49.576461,653
2024-06-21 12:10:49.649416,3609
2024-06-21 12:10:49.720685,1867
2024-06-21 12:10:49.841322,3055
2024-06-21 12:10:49.904307,1915
2024-06-21 12:10:49.956498,1393
2024-06-21 12:10:50.032351,986
2024-06-21 12:10:50.084832,2250
2024-06-21 12:10:50.149816,1458
2024-06-21 12:10:50.424783,2069
2024-06-21 12:10:50.493461,1287
2024-06-21 12:10:50.567748,1350
2024-06-21 12:10:50.899477,1535
2024-06-21 12:10:51.074798,1987
2024-06-21 12:10:51.135848,2343
2024-06-21 12:10:51.199983,1521
2024-06-21 12:10:51.265263,1042
2024-06-21 12:10:51.350069,926
2024-06-21 12:10:51.423747,1207
2024-06-21 12:10:51.472625,811
2024-06-21 12:10:51.565867,1989
2024-06-21 12:10:51.648828,1214
2024-06-21 12:10:51.727372,3067
2024-06-21 12:10:51.778547,1737
2024-06-21 12:10:51.832809,2954
2024-06-21 12:10:51.916534,1756
2024-06-21 12:10:52.395898,2645
2024-06-21 12:10:52.687638,2800
2024-06-21 12:10:52.735476,1792
2024-06-21 12:10:52.788717,1407
2024-06-21 12:10:52.838637,2661
2024-06-21 12:10:52.914463,2203
2024-06-21 12:10:52.971519,1456
2024-06-21 12:10:53.078475,2527
2024-06-21 12:10:53.337423,3013
2024-06-21 12:10:53.429528,1520
2024-06-21 12:10:53.501527,1074
2024-06-21 12:10:53.558003,738
2024-06-21 12:10:53.642650,453
2024-06-21 12:10:53.742918,234
2024-06-21 12:10:53.848507,86
2024-06-21 12:10:53.964304,449
2024-06-21 12:10:54.030143,2709
2024-06-21 12:10:54.105129,1607
2024-06-21 12:10:54.163249,1152
2024-06-21 12:10:54.226431,783
2024-06-21 12:10:54.291039,3359
2024-06-21 12:10:54.349312,2192
2024-06-21 12:10:54.397981,1561
2024-06-21 12:10:54.458176,3331
2024-06-21 12:10:54.558536,1621
2024-06-21 12:10:54.831206,1328
2024-06-21 12:10:54.874376,2410
2024-06-21 12:10:54.928068,1699
2024-06-21 12:10:54.990357,2918
2024-06-21 12:10:55.048718,1955
2024-06-21 12:10:55.176150,2207
2024-06-21 12:10:55.257165,3149
2024-06-21 12:10:55.353502,2755
2024-06-21 12:10:55.679285,2028
2024-06-21 12:10:55.810362,678
2024-06-21 12:10:55.890191,417
