2024-06-21 12:16:50.273215,395
2024-06-21 12:16:50.333276,260
2024-06-21 12:16:50.387970,176
2024-06-21 12:16:50.445610,101
2024-06-21 12:16:50.534477,14
2024-06-21 12:16:50.581437,0
2024-06-21 12:16:50.648347,0
2024-06-21 12:16:50.709067,0
2024-06-21 12:16:53.740767,128
2024-06-21 12:16:53.951969,2021
2024-06-21 12:16:54.259692,694
2024-06-21 12:16:54.566637,112
2024-06-21 12:16:54.652329,826
2024-06-21 12:16:54.709321,2427
2024-06-21 12:16:54.777313,1525
2024-06-21 12:16:54.857560,989
2024-06-21 12:16:54.941218,937
2024-06-21 12:16:55.176388,458
2024-06-21 12:16:55.236637,304
2024-06-21 12:16:55.296543,204
2024-06-21 12:16:55.348398,118
2024-06-21 12:16:55.415319,37
2024-06-21 12:16:55.493168,0
2024-06-21 12:16:55.568640,0
2024-06-21 12:16:55.671991,932
2024-06-21 12:16:55.730568,592
2024-06-21 12:16:55.811305,336
2024-06-21 12:16:55.889166,185
2024-06-21 12:16:55.951684,86
2024-06-21 12:16:56.041382,0
2024-06-21 12:16:56.100907,75
2024-06-21 12:16:56.153575,6
2024-06-21 12:16:56.210845,0
2024-06-21 12:16:56.258034,0
2024-06-21 12:16:56.322571,0
2024-06-21 12:16:56.383294,0
2024-06-21 12:16:56.450594,0
2024-06-21 12:16:56.503031,2127
2024-06-21 12:16:56.569353,2881
2024-06-21 12:16:56.634114,2366
2024-06-21 12:16:56.703199,2553
2024-06-21 12:16:56.769296,2559
2024-06-21 12:16:56.823969,3093
2024-06-21 12:16:56.916696,1570
2024-06-21 12:16:56.963556,2634
2024-06-21 12:16:57.051898,1469
2024-06-21 12:16:57.207464,2898
2024-06-21 12:16:57.302874,1754
2024-06-21 12:16:57.399507,1054
2024-06-21 12:16:57.461261,737
2024-06-21 12:16:57.518341,510
2024-06-21 12:16:57.578474,2320
2024-06-21 12:16:57.667844,1406
2024-06-21 12:16:57.880238,2501
2024-06-21 12:16:58.118141,597
2024-06-21 12:16:58.318021,417
2024-06-21 12:16:58.457440,139
2024-06-21 12:16:58.830663,0
2024-06-21 12:16:58.894201,0
2024-06-21 12:16:58.951694,0
2024-06-21 12:16:59.015196,0
2024-06-21 12:16:59.285624,3440
2024-06-21 12:16:59.364638,1902
2024-06-21 12:16:59.470644,1500
2024-06-21 12:16:59.691542,699
2024-06-21 12:17:00.099680,1598
2024-06-21 12:17:00.524361,759
2024-06-21 12:17:00.742211,215
2024-06-21 12:17:00.919613,309
2024-06-21 12:17:00.989305,154
2024-06-21 12:17:01.126467,357
2024-06-21 12:17:01.533419,1429
2024-06-21 12:17:01.826222,1295
2024-06-21 12:17:01.888254,2305
2024-06-21 12:17:01.967433,2415
2024-06-21 12:17:02.061978,1303
2024-06-21 12:17:02.117969,2582
2024-06-21 12:17:02.189694,1605
2024-06-21 12:17:02.260370,1044
2024-06-21 12:17:02.330702,699
2024-06-21 12:17:02.401170,462
2024-06-21 12:17:02.551545,1831
2024-06-21 12:17:02.788955,922
2024-06-21 12:17:02.841910,674
2024-06-21 12:17:02.894714,1080
2024-06-21 12:17:02.965590,757
2024-06-21 12:17:03.090469,1126
2024-06-21 12:17:03.154282,695
2024-06-21 12:17:03.233099,3382
2024-06-21 12:17:03.372795,1922
2024-06-21 12:17:03.455848,1169
2024-06-21 12:17:03.506237,855
2024-06-21 12:17:03.568717,601
2024-06-21 12:17:03.782542,130
2024-06-21 12:17:03.851079,47
2024-06-21 12:17:04.054380,432
2024-06-21 12:17:04.115262,265
2024-06-21 12:17:04.206402,135
2024-06-21 12:17:04.303072,19
2024-06-21 12:17:04.388603,3435
2024-06-21 12:17:04.681672,2074
2024-06-21 12:17:04.829079,1446
2024-06-21 12:17:04.901793,946
2024-06-21 12:17:04.965987,640
2024-06-21 12:17:05.223072,3120
2024-06-21 12:17:05.630700,1839
2024-06-21 12:17:05.833244,1142
2024-06-21 12:17:05.940130,606
2024-06-21 12:17:06.015858,362
2024-06-21 12:17:06.236160,23
2024-06-21 12:17:06.288050,0
2024-06-21 12:17:06.499101,0
2024-06-21 12:17:06.783106,0
2024-06-21 12:17:07.354427,2786
2024-06-21 12:17:07.687670,1351
2024-06-21 12:17:08.544551,3150
2024-06-21 12:17:08.706885,1104
