
2024-06-20 17:24:49.261326,0.04,7.25,0.71,-0.00,0.00,-0.00,-2.53,-9.53,6.13,0.00,0.00,-0.00
2024-06-20 17:24:51.306280,0.03,7.27,0.72,0.01,-0.00,-0.01,-2.53,-9.51,6.14,-0.00,-0.00,-0.00
2024-06-20 17:24:53.343801,0.02,7.26,0.73,0.00,0.00,-0.00,-2.55,-9.50,6.15,0.00,0.00,-0.00
2024-06-20 17:24:55.397157,0.04,7.29,0.72,0.00,0.00,-0.00,-2.53,-9.48,6.15,0.01,0.00,-0.00
2024-06-20 17:24:57.438947,-0.00,7.30,0.72,0.01,-0.00,-0.01,-2.54,-9.48,6.15,-0.00,-0.01,-0.00
2024-06-20 17:24:59.468658,0.03,7.34,0.71,0.00,-0.00,-0.00,-2.53,-9.45,6.15,-0.00,0.00,-0.00
2024-06-20 17:25:01.510550,0.02,7.33,0.72,0.01,-0.01,-0.01,-2.53,-9.45,6.15,0.00,-0.00,-0.00
2024-06-20 17:25:03.540647,0.04,7.34,0.71,-0.00,-0.00,-0.00,-2.54,-9.45,6.16,-0.00,0.00,-0.00
2024-06-20 17:25:05.587843,0.02,7.34,0.70,-0.00,0.00,-0.00,-2.52,-9.42,6.13,-0.00,0.00,-0.00
2024-06-20 17:25:06.643302,0.02,7.34,0.72,0.00,0.00,-0.00,-2.53,-9.44,6.13,-0.00,0.00,-0.00
2024-06-20 17:25:07.676860,0.01,7.35,0.70,0.00,-0.00,-0.00,-2.53,-9.43,6.15,-0.00,-0.00,-0.00
2024-06-20 17:25:08.893325,0.01,7.34,0.70,-0.00,0.00,-0.00,-2.53,-9.43,6.14,0.00,0.00,-0.00
2024-06-20 17:25:09.936404,0.03,7.33,0.70,0.00,-0.00,-0.00,-2.51,-9.42,6.15,0.00,0.00,-0.00
2024-06-20 17:25:10.965195,0.01,7.35,0.69,0.00,0.00,-0.00,-2.51,-9.40,6.15,0.00,0.00,-0.00
2024-06-20 17:25:12.268609,0.02,7.35,0.70,0.00,0.00,-0.00,-2.52,-9.40,6.14,0.00,0.00,-0.00
2024-06-20 17:25:13.304139,0.02,7.37,0.68,0.00,0.00,-0.00,-2.53,-9.40,6.13,0.00,0.00,-0.00
2024-06-20 17:25:14.385908,0.02,7.36,0.69,-0.00,0.00,-0.00,-2.51,-9.39,6.16,-0.01,-0.02,-0.00
2024-06-20 17:25:15.380874,0.02,7.36,0.70,0.01,-0.01,-0.01,-2.51,-9.36,6.13,0.00,0.00,-0.00
2024-06-20 17:25:16.411295,0.04,7.38,0.70,0.00,-0.00,-0.01,-2.53,-9.37,6.15,0.00,0.00,-0.00
2024-06-20 17:25:17.439364,0.03,7.36,0.71,-0.00,0.00,-0.00,-2.51,-9.37,6.14,0.00,0.00,-0.00
2024-06-20 17:25:18.483514,0.04,7.36,0.69,0.00,0.00,-0.00,-2.52,-9.37,6.14,-0.00,0.00,0.00
2024-06-20 17:25:19.526241,0.03,7.36,0.68,0.01,-0.01,-0.01,-2.52,-9.36,6.13,0.00,0.00,-0.00
2024-06-20 17:25:20.560568,0.02,7.37,0.68,-0.00,-0.01,-0.00,-2.54,-9.36,6.13,0.00,0.00,-0.00
2024-06-20 17:25:21.586725,0.01,7.37,0.68,0.00,0.00,-0.00,-2.53,-9.39,6.13,-0.00,0.00,-0.00
2024-06-20 17:25:22.641469,0.04,7.38,0.70,0.00,-0.00,-0.00,-2.53,-9.39,6.14,-0.00,-0.01,-0.00
